Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualArea,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled
49,5.25227342804663,RM,3.5263605246161616,8.402231172946555,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.602587892189336,GasA,Gd,Y,SBrkr,6.602587892189336,6.57507584059962,2,1.3862943611198906,TA,Typ,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,6,2009,New,Partial,113000,8.667163717992533,2.0,4.634728988229636,89,1,1
156,3.9318256327243257,RL,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.35088571671474,Grav,Fa,N,FuseF,6.35088571671474,6.263398262591624,2,0.6931471805599453,TA,Typ,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,4,2008,WD,Normal,79000,8.79133399330135,1.0,4.919980925828125,84,58,1
974,3.044522437723423,FV,4.564348191467836,9.36220272128543,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.264730177929867,GasA,Ex,Y,SBrkr,7.264730177929867,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,Fin,2,TA,TA,Y,0.0,0.0,0.0,12,2008,New,Partial,182000,9.210040326967182,2.0,4.795790545596741,1,0,1
1111,4.110873864173311,RL,4.189654742026425,8.987321812850125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,GLQ,5.393627546352362,Unf,6.318968113746434,GasA,Gd,Y,SBrkr,6.651571873589727,6.786716950605081,3,0.6931471805599453,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,5.41610040220442,0.0,0.0,6,2008,WD,Normal,188000,9.20522732258936,3.5,4.442651256490317,13,12,1
951,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.988961416889864,BLQ,5.762051382780177,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Detchd,RFn,2,TA,TA,Y,5.272999558563747,0.0,0.0,7,2007,WD,Normal,129000,8.371242135931933,2.0,0.0,57,5,1
1031,5.25227342804663,RH,4.110873864173311,8.865452825753623,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,6.532334292222349,GasA,Gd,Y,SBrkr,6.855408798609928,6.8885724595653635,5,1.0986122886681098,TA,Typ,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,7,2006,WD,Normal,160000,9.17378011666438,2.0,5.43372200355424,90,11,1
1436,3.044522437723423,RL,4.394449154672439,9.036106025364846,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,5.472270673671475,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,7.1853870155804165,GasA,TA,Y,SBrkr,7.338238150065589,0.0,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,7,2008,COD,Abnorml,174000,9.129455643235719,2.5,3.6109179126442243,46,3,1
1197,4.110873864173311,RL,4.07753744390572,9.550733483340633,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,6.779921907472252,GasA,Ex,Y,SBrkr,6.779921907472252,6.892641641172089,4,0.6931471805599453,Gd,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,4.61512051684126,0.0,0.0,11,2006,New,Partial,219210,9.475930197953147,2.5,2.8903717578961645,0,0,0
1443,4.110873864173311,FV,4.454347296253507,9.306014122044465,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,5.081404364984463,Ex,TA,PConc,Ex,TA,Av,GLQ,6.641182169740591,Unf,5.53338948872752,GasA,Ex,Y,SBrkr,6.934397209928558,6.889591308354466,3,0.6931471805599453,Ex,Typ,1,Ex,Attchd,Fin,3,TA,TA,Y,5.1298987149230735,0.0,0.0,4,2009,WD,Normal,310000,9.907031266159493,3.5,3.970291913552122,1,1,0
482,3.044522437723423,RL,4.290459441148391,9.37982994995476,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,6.333279628139691,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.357556200910353,Unf,5.420534999272286,GasA,Ex,Y,SBrkr,7.491645473605133,0.0,2,0.6931471805599453,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,5.332718793265369,0.0,0.0,8,2006,WD,Normal,374000,9.688374172917182,3.0,3.912023005428146,3,2,1
180,3.4339872044851463,RM,4.110873864173311,9.050288983827956,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.876264611890766,GasA,TA,Y,SBrkr,6.876264611890766,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,2,Fa,TA,N,0.0,0.0,0.0,7,2007,WD,Normal,100000,8.484876589939695,1.0,5.220355825078324,84,1,1
860,4.110873864173311,RL,4.394449154672439,9.308374112247549,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,5.3981627015177525,TA,TA,CBlock,TA,TA,Mn,BLQ,6.429719478039138,Unf,6.077642243349034,GasA,TA,Y,SBrkr,7.321849713788356,7.04141166379481,4,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,8,2006,WD,Normal,250000,9.675645480440364,3.5,5.662960480135946,38,22,1
1214,4.394449154672439,RL,4.269697449699962,9.234740258799718,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,6.47543271670409,Unf,0.0,GasA,Ex,Y,SBrkr,6.8679744089702925,0.0,0,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,4.48863636973214,0.0,0.0,5,2006,WD,Normal,145000,8.253488028345904,1.5,0.0,41,5,1
584,4.330733340286331,RM,4.330733340286331,9.510519035757246,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,0.0,Unf,7.121252453244542,GasA,Gd,Y,SBrkr,7.3277805384216315,7.134890851565884,3,0.6931471805599453,Gd,Typ,1,Gd,Detchd,Unf,2,Gd,TA,Y,4.663439094112067,0.0,0.0,7,2008,WD,Normal,325000,10.231027154561334,3.5,6.220590170099739,115,8,1
478,4.110873864173311,RL,4.663439094112067,9.524713059681009,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,6.650279048587422,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,7.675081857716334,GasA,Ex,Y,SBrkr,7.635303886259415,6.354370040797351,3,0.6931471805599453,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,6.028278520230698,0.0,0.0,3,2007,WD,Normal,380000,10.076936530826485,2.5,4.442651256490317,1,1,0
1406,4.795790545596741,RM,3.8066624897703196,8.254008590564844,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,5.1647859739235145,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.2254814727822945,Unf,5.402677381872279,GasA,Ex,Y,SBrkr,7.4067107301776405,0.0,2,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,4.859812404361672,0.0,0.0,1,2008,WD,Normal,275000,9.48562086171022,3.5,5.342334251964811,4,3,1
1147,3.044522437723423,RL,4.204692619390966,9.32375833901174,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,4.454347296253507,Gd,TA,CBlock,Gd,TA,No,GLQ,7.138073034044347,Unf,3.713572066704308,GasA,TA,Y,SBrkr,7.1693500166706,0.0,3,0.6931471805599453,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,5.111987788356544,0.0,0.0,5,2006,WD,Normal,180000,8.960467760919949,3.0,3.295836866004329,21,21,0
1167,3.044522437723423,RL,4.174387269895637,9.256842205627603,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,4.290459441148391,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,7.43543801981455,GasA,Ex,Y,SBrkr,7.43543801981455,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,5.081404364984463,0.0,0.0,2,2010,WD,Normal,245350,9.514363204016016,2.0,3.5263605246161616,2,2,0
347,3.044522437723423,RL,4.324132656254979,9.455088847042777,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,6.212606095751519,Unf,6.133398042996649,GasA,TA,Y,SBrkr,6.8658910748834385,0.0,2,0.6931471805599453,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,0.0,0.0,9.648659816955295,4,2007,WD,Normal,151500,8.656781205623291,1.0,0.0,47,9,1
1215,4.454347296253507,RL,4.248495242049359,9.230731061623917,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.665683717782408,Unf,4.955827057601261,GasA,TA,Y,SBrkr,6.907755278982137,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,5.017279836814924,0.0,0.0,5,2006,WD,Normal,134500,8.516392871245468,2.0,4.290459441148391,44,44,0
1138,3.9318256327243257,RL,4.007333185232471,8.755107121633896,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,6.660575149839686,GasA,Gd,N,SBrkr,6.660575149839686,5.484796933490655,2,0.6931471805599453,TA,Typ,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,5,2010,WD,Normal,94000,8.537191877922927,1.0,5.176149732573829,135,14,1
1366,4.110873864173311,FV,4.310799125385514,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.280395838960195,Unf,5.641907070938114,GasA,Ex,Y,SBrkr,6.703188113240863,6.7580945044277305,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,1,2010,WD,Normal,216000,9.368966735258603,3.5,4.574710978503383,10,10,0
655,3.044522437723423,RL,4.5217885770490405,9.25320827220336,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,6.493753839851686,Gd,Gd,PConc,Gd,TA,Gd,GLQ,7.436617265234227,Unf,6.025865973825314,GasA,Ex,Y,SBrkr,7.656337166430183,0.0,2,0.6931471805599453,Gd,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,5.4680601411351315,0.0,0.0,8,2008,WD,Normal,350000,9.735364715141987,3.5,3.8501476017100584,13,13,0
989,4.110873864173311,RL,4.394449154672439,9.396570945266852,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,5.700443573390687,TA,TA,CBlock,TA,TA,No,LwQ,5.056245805348308,Unf,6.541029999189903,GasA,TA,Y,SBrkr,7.020190708311925,6.816735880594968,4,0.6931471805599453,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0.0,0.0,0.0,6,2007,WD,Normal,195000,9.407632639699958,2.5,5.41610040220442,31,31,0
244,5.081404364984463,RL,4.330733340286331,9.283869605264298,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,6.440946540632921,GasA,TA,Y,SBrkr,6.440946540632921,6.3835066348840055,3,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,1,TA,TA,Y,0.0,0.0,0.0,4,2009,WD,Normal,120000,8.89604050162011,1.5,3.367295829986474,29,29,0
1343,4.110873864173311,RL,4.2626798770413155,9.145908511816794,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,5.0106352940962555,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.158513997329321,GasA,Ex,Y,SBrkr,7.158513997329321,6.786716950605081,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,5.262690188904886,0.0,0.0,8,2007,WD,Normal,228500,9.761520681090504,2.5,4.477336814478207,5,5,0
1058,4.110873864173311,RL,4.516338972281476,10.307618437631156,Pave,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.39024066706535,Unf,5.937536205082426,GasA,Ex,Y,SBrkr,6.887552571664617,6.77078942390898,3,0.6931471805599453,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,5.1298987149230735,0.0,0.0,1,2009,WD,Normal,248000,9.468928284223587,2.5,4.59511985013459,15,15,0
1419,3.044522437723423,RL,4.276666119016055,9.127502093667179,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,3.258096538021482,Rec,5.5134287461649825,GasA,TA,Y,SBrkr,7.0431599159883405,0.0,3,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,8,2008,COD,Normal,124000,8.651898894268529,2.5,4.48863636973214,45,45,0
1024,4.795790545596741,RL,3.784189633918261,8.065579427282092,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2.70805020110221,Gd,TA,PConc,Gd,Gd,No,GLQ,2.833213344056216,Unf,7.193685818395112,GasA,Ex,Y,SBrkr,7.316548177182976,0.0,2,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,5.056245805348308,0.0,0.0,5,2008,WD,Normal,191000,9.26188863385676,2.0,3.044522437723423,3,2,1
811,3.044522437723423,RL,4.3694478524670215,9.224341891611996,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,4.605170185988092,TA,TA,CBlock,TA,TA,No,ALQ,6.498282149476434,LwQ,0.0,GasA,Fa,Y,SBrkr,7.177782416195197,0.0,3,0.6931471805599453,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,5.583496308781699,6.47543271670409,0.0,1,2006,WD,Normal,181000,8.96890555068972,2.5,0.0,32,7,1
1385,3.9318256327243257,RL,4.110873864173311,9.11173476822206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,5.3230099791384085,Unf,5.877735781779639,GasA,TA,Y,SBrkr,6.54965074223381,6.329720905522696,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,P,0.0,0.0,0.0,10,2009,WD,Normal,105000,8.929170383139624,1.0,0.0,70,59,1
627,3.044522437723423,RL,4.324132656254979,9.42084437974393,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.88653164253051,GasA,TA,Y,SBrkr,7.260522598089852,0.0,3,0.6931471805599453,TA,Min1,1,TA,Attchd,RFn,1,TA,TA,Y,0.0,0.0,6.398594934535208,8,2007,WD,Normal,139900,8.869398159883518,1.0,3.6109179126442243,47,29,1
814,3.044522437723423,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,5.497168225293202,TA,TA,CBlock,TA,TA,No,Rec,6.411818267709897,Unf,6.727431724850855,GasA,Gd,Y,SBrkr,7.274479558773871,0.0,4,0.6931471805599453,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,0.0,0.0,6.2166061010848646,4,2007,COD,Normal,157900,9.06566136060674,1.5,5.62040086571715,49,49,0
840,3.9318256327243257,RL,4.2626798770413155,9.373139262281274,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.8664680569332965,Unf,6.0330862217988015,GasA,Ex,Y,SBrkr,6.645090969505644,6.07073772800249,3,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,5,2008,WD,Normal,130500,8.699681400989514,1.0,0.0,62,13,1
371,4.110873864173311,RL,4.189654742026425,9.002331708246244,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.860663671448287,GasA,Ex,Y,SBrkr,6.860663671448287,6.568077911411976,3,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,4.61512051684126,0.0,0.0,1,2006,WD,Normal,172400,9.208839245849916,2.5,3.713572066704308,6,6,0
55,4.394449154672439,RL,4.110873864173311,8.872767529910936,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,GasA,TA,Y,SBrkr,7.215975002651466,0.0,3,0.6931471805599453,TA,Min1,1,TA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,2,2007,WD,Normal,130000,8.824824939175638,1.0,3.9318256327243257,52,52,0
535,4.110873864173311,RL,4.31748811353631,9.111293218374948,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,6.56244409369372,GasA,Ex,Y,SBrkr,6.56244409369372,6.56244409369372,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,4.61512051684126,0.0,0.0,10,2006,WD,Normal,178000,9.333707785926467,2.5,3.58351893845611,2,2,0
786,3.044522437723423,RL,4.394449154672439,9.189218875354072,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.529429087511423,LwQ,6.198478716492308,GasA,TA,Y,SBrkr,7.202661196523238,0.0,3,0.6931471805599453,TA,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,9,2009,WD,Normal,161500,8.993799971795545,2.0,5.288267030694535,42,42,0
313,5.25227342804663,RM,4.189654742026425,8.962007209588313,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,6.230481447578482,Unf,5.659482215759621,GasA,TA,Y,SBrkr,6.677083461247136,5.786897381366708,3,0.6931471805599453,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,5,2006,WD,Normal,119900,8.628913441026645,2.0,5.605802066295998,67,56,1
1175,4.2626798770413155,RL,4.394449154672439,9.714805812589491,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,6.222576268071369,Unf,6.1092475827643655,GasA,TA,Y,SBrkr,7.065613363597717,7.069874128458572,4,0.6931471805599453,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,7,2006,WD,Normal,239000,9.551871220788255,2.5,0.0,74,56,1
110,3.044522437723423,RL,4.663439094112067,9.371778717853713,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,6.175867270105761,TA,TA,CBlock,Gd,TA,No,BLQ,6.559615237493242,Unf,7.038783541388542,GasA,Ex,Y,SBrkr,7.520234556474628,0.0,3,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,1,2010,COD,Normal,190000,9.31154225248515,2.0,4.812184355372417,33,33,0
431,5.081404364984463,RM,3.091042453358316,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,5.4510384535657,TA,TA,CBlock,TA,TA,No,ALQ,5.961005339623274,Unf,4.574710978503383,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,7,2008,COD,Abnorml,85400,8.686598356276965,1.5,0.0,37,37,0
101,3.044522437723423,RL,4.394449154672439,9.268986567408916,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,3.367295829986474,TA,TA,PConc,TA,TA,Mn,ALQ,7.0909098220799835,Unf,6.018593214496234,GasA,Gd,Y,SBrkr,7.384610383176974,0.0,3,0.6931471805599453,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,5.1298987149230735,0.0,0.0,2,2010,WD,Normal,205000,9.17585244151751,3.0,4.23410650459726,33,9,1
514,3.044522437723423,RL,4.276666119016055,9.125653563808989,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,TA,TA,No,ALQ,5.820082930352362,Unf,6.618738983517219,GasA,TA,Y,SBrkr,6.985641817639208,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,Unf,2,TA,TA,Y,4.795790545596741,0.0,0.0,6,2007,WD,Normal,134000,8.776630098427717,1.5,5.0689042022202315,24,24,0
1191,5.25227342804663,RL,4.276666119016055,10.387887062065596,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,5.0106352940962555,TA,Gd,CBlock,TA,TA,Av,BLQ,7.05617528410041,Unf,4.51085950651685,GasA,Ex,Y,SBrkr,7.392031567514591,0.0,3,0.6931471805599453,TA,Typ,1,TA,2Types,Fin,4,TA,TA,Y,6.0867747269123065,0.0,0.0,3,2007,WD,Normal,168000,8.77786371462117,2.0,0.0,46,32,1
267,4.110873864173311,RL,4.2626798770413155,9.324383088016843,Pave,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,6.5722825426940075,Unf,4.48863636973214,GasA,Gd,Y,SBrkr,6.688354713946762,6.565264970035361,3,0.6931471805599453,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,4.564348191467836,0.0,0.0,6,2006,WD,Normal,185000,9.112396727646056,3.5,4.330733340286331,9,9,0
